t[min],CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH20,CH4_T_Sensirion,CH4_RH_Sensirion,CH7_T_Sensirion,CH7_RH_Sensirion,CH9_T_Sensirion,CH9_RH_Sensirion,CH10_T_Sensirion,CH10_RH_Sensirion,w_clothes_ideal+noise[g],w_clothes_ideal+noise[%],,,
8.533333333,47.1,46.4,45,47.25,52.7,50.95,59.6,96.1,76.1,64.55,39.45,42.15,23.25,46.130312,61.898222,59.169528,31.787594,76.123445,75.484855,64.042878,100,614.5493847,2.939595422,,,
8.566666667,47.2,46.45,45.05,47.15,52.6,50.85,59.65,95.9,76.45,64.6,39.35,42.15,23.15,46.087587,61.820401,59.126802,31.83032,75.853742,74.641032,64.029526,100,615.2632321,3.059167852,,,
8.6,47.25,46.6,45.1,47.3,52.55,50.85,59.6,95.35,76.45,64.6,39.4,42.15,23.15,46.100938,61.965362,59.156176,31.883726,75.853742,75.722896,64.056229,100,615.7067874,3.133465219,,,
8.633333333,47.2,46.6,45.1,47.35,52.65,50.8,59.7,95.7,76.6,64.6,39.2,42.2,23.05,46.173037,61.763943,59.126802,31.880674,76.179522,78.599222,64.056229,100,615.0022864,3.01545836,,,
8.666666667,47.1,46.65,45.15,47.35,52.85,50.8,59.75,96.05,76.3,64.5,39.1,42.2,23,46.341268,61.458762,59.182879,31.91577,76.208896,78.03006,64.056229,100,614.9738078,3.010688067,,,
8.7,47.2,46.7,45.2,47.2,52.55,50.9,59.7,96.4,76.15,64.6,39.15,42.2,22.9,46.042191,61.599145,59.225605,31.917296,76.278325,77.270161,64.072251,100,614.6280543,2.952772912,,,
8.733333333,47.15,46.7,45.2,47.2,52.5,51.15,59.75,95.75,75.85,64.7,39.15,42.25,22.95,46.074235,61.901274,59.225605,31.682307,76.152819,79.46746,64.173724,100,614.8910483,2.996825515,,,
8.766666667,47.05,46.7,45.25,47.35,52.65,51.05,59.7,96.4,75.95,64.75,39.15,42.25,22.95,46.255818,61.669337,59.225605,31.72961,76.110094,78.287938,64.200427,100,615.6730566,3.127815174,,,
8.8,47.15,46.75,45.3,47.4,52.7,51.2,59.7,96.7,76.05,64.7,39.1,42.25,22.65,46.383993,61.275654,59.182879,31.947814,76.054017,80.671397,64.173724,100,614.6894369,2.963054753,,,
8.833333333,47.2,46.8,45.35,47.45,52.8,51.2,59.75,97.65,76.8,64.7,39.15,42.35,22.7,46.341268,61.21004,59.156176,31.958495,76.291676,79.752804,64.128328,100,614.3025961,2.898257299,,,
8.866666667,47.25,46.85,45.35,47.55,52.8,51.1,59.9,97.6,76.85,64.7,39.1,42.35,22.65,46.311894,61.109331,59.281682,31.95697,76.577401,81.84329,64.157702,100,614.1690925,2.875894887,,,
8.9,47.25,46.85,45.4,47.5,52.9,51.05,59.85,96.65,76.65,64.7,39.15,42.4,22.8,46.456092,61.100175,59.393835,31.824216,76.748302,81.692226,64.187076,100,614.3690761,2.909392977,,,
8.933333333,47.4,46.85,45.45,47.65,52.9,51.05,59.9,96.7,76.65,64.85,39.05,42.4,22.9,46.512169,60.836194,59.495308,31.595331,76.804379,81.532006,64.173724,100,615.2451584,3.056140436,,,
8.966666667,47.55,46.9,45.5,47.5,52.95,51,59.95,96.55,76.3,64.95,38.95,42.45,22.9,46.370642,60.917067,59.495308,31.499199,76.548028,79.591058,64.285878,100,614.1094682,2.865907569,,,
9,47.55,46.9,45.55,47.45,52.9,51.2,60,97.3,76.5,64.9,39.2,42.45,22.4,46.215763,61.200885,59.449912,31.541924,76.08072,76.47364,64.299229,100,615.3855888,3.079663112,,,
9.033333333,47.6,46.9,45.55,47.35,52.95,51.25,59.95,96.7,76.65,64.95,39.4,42.45,22.5,46.35462,61.297017,59.479286,31.686885,75.896468,76.720836,64.341955,100,615.1106375,3.033607628,,,
9.066666667,47.7,46.9,45.6,47.5,53.05,51.25,60,96.2,77.2,64.85,39.3,42.45,22.5,46.370642,61.132219,59.524681,31.61059,76.449226,76.250858,64.328603,100,614.1091672,2.865857146,,,
9.1,47.75,46.9,45.65,47.65,53.1,51.25,60.1,96.3,76.65,64.85,39.05,42.5,22.95,46.469444,61.077287,59.59411,31.56939,76.505303,79.114977,64.398032,100,614.391641,2.913172702,,,
9.133333333,47.65,46.9,45.7,47.65,53.2,51.3,60.2,96.55,76.4,65,39.2,42.5,22.35,46.610971,60.80415,59.666209,31.496147,76.534676,78.080415,64.440757,100,613.9677209,2.842164311,,,
9.166666667,47.65,47,45.7,47.7,53.05,51.45,60.1,96.55,76.1,65.05,39.15,42.55,22,46.469444,60.790417,59.748989,31.33135,76.350423,77.709621,64.480812,100,614.3652178,2.908746705,,,
9.2,47.65,47.05,45.75,47.7,53.05,51.5,60.1,96.1,75.9,65.05,39.05,42.55,22.3,46.456092,60.836194,59.791714,31.194018,76.096742,79.171435,64.496834,100,615.0375377,3.021363102,,,
9.233333333,47.65,47.05,45.8,47.8,53.05,51.5,60.15,95.8,76.25,65,38.9,42.6,22.45,46.624323,60.830091,59.735637,31.316091,76.024643,79.674983,64.424735,100,613.213419,2.715815572,,,
9.266666667,47.65,47.1,45.8,47.7,53.25,51.55,60.15,96.9,76.4,64.95,39,42.6,22.5,46.667048,60.598154,59.748989,31.33135,75.99794,79.52697,64.496834,100,613.9764509,2.843626618,,,
9.3,47.8,47.2,45.85,47.75,53.35,51.4,60.2,95.9,76.65,64.95,38.95,42.65,22.75,46.808576,60.314336,59.83444,31.274891,76.208896,78.233005,64.480812,100,613.2194605,2.716827562,,,
9.333333333,47.8,47.2,45.9,47.9,53.6,51.45,60.3,96.25,76.55,65,39.1,42.65,22.8,47.078279,59.800107,60.005341,31.068894,76.478599,81.21767,64.539559,100,614.600432,2.948146065,,,
9.366666667,47.85,47.2,45.9,47.8,53.55,51.25,60.35,97.3,76.6,65.05,39.1,42.65,22.85,46.894026,59.389639,59.991989,31.05211,76.660182,78.854047,64.510185,100,616.008285,3.183967344,,,
9.4,47.8,47.3,45.95,47.65,53.4,51.45,60.35,96.7,76.4,65.15,39.15,42.7,22.7,46.696422,59.760433,59.991989,30.923934,76.449226,78.031586,64.539559,100,615.0889059,3.02996749,,,
9.433333333,47.9,47.35,45.95,47.75,53.25,51.35,60.3,97.1,76.25,65.1,39.05,42.7,22.65,46.752499,60.090028,60.048066,30.913252,76.192874,78.959335,64.539559,100,614.8298298,2.986571154,,,
9.466666667,48,47.45,45.95,47.85,53.3,51.55,60.35,97,76.65,65.1,39.15,42.65,22.7,46.853971,60.024414,60.120165,30.872053,76.179522,78.886091,64.510185,100,614.0207969,2.851054753,,,
9.5,48.05,47.5,46,47.7,53.3,51.55,60.35,97.35,76.95,65.05,39,42.7,22.5,46.835279,59.937438,60.120165,30.855268,76.264973,79.34081,64.582284,100,613.8885984,2.828910951,,,
9.533333333,48.05,47.45,46.05,47.95,53.5,51.4,60.45,97.5,76.8,65.1,39.05,42.7,22.45,47.035554,59.696345,60.232319,30.789654,76.660182,81.162737,64.598306,100,614.1487473,2.872486981,,,
9.566666667,47.85,47.45,46.05,47.85,53.55,51.5,60.45,97.55,76.5,65.1,39.3,42.7,22.45,47.048905,59.424735,60.24567,30.725566,76.804379,81.460288,64.611658,100,615.4680221,3.093471035,,,
9.6,47.85,47.4,46.1,48,53.45,51.35,60.5,97.3,76.45,65.15,39.15,42.7,22.65,46.9234,59.417105,60.232319,30.708782,76.791028,80.883497,64.694438,100,614.6139889,2.950416909,,,
9.633333333,47.95,47.45,46.15,47.95,53.45,51.6,60.55,96.3,76.3,65.3,39.15,42.75,22.95,46.9234,59.667353,60.360494,30.447852,76.521324,77.47158,64.779889,100,613.3373163,2.7365689,,,
9.666666667,48.1,47.5,46.2,48.1,53.5,51.6,60.55,96.8,76.5,65.3,39.55,42.8,22.75,47.078279,59.490349,60.360494,30.528725,76.110094,76.716258,64.79324,100,613.4171925,2.749948488,,,
9.7,48.15,47.6,46.2,48.15,53.55,51.65,60.65,97.4,76.85,65.3,39.55,42.8,22.7,47.190433,59.067674,60.445945,30.473793,76.123445,80.419623,64.835966,100,613.586033,2.778229989,,,
9.733333333,48.2,47.6,46.25,48.2,53.6,51.7,60.7,97.35,77.2,65.3,39.3,42.8,22.45,47.219806,58.953231,60.459297,30.39292,76.620127,75.294118,64.822614,100,613.627648,2.785200676,,,
9.766666667,48.15,47.65,46.25,48.25,53.65,51.75,60.7,97.2,77.1,65.3,39.25,42.85,22.35,47.219806,58.834211,60.544747,30.290684,76.88983,78.205539,64.766537,100,613.7613481,2.807595995,,,
9.8,48.15,47.75,46.3,48.35,53.65,51.85,60.8,97.65,76.9,65.3,39.5,42.85,22.65,47.24918,58.69688,60.587472,30.295262,76.988632,76.255436,64.809262,100,614.0354164,2.85350358,,,
9.833333333,48.25,47.75,46.35,48.3,53.6,51.8,60.85,98.05,76.55,65.3,39.35,42.85,22.8,47.064927,58.879988,60.587472,30.260166,76.88983,76.382086,64.865339,100,614.4426227,2.921712344,,,
9.866666667,48.15,47.75,46.35,48.2,53.55,51.8,60.8,98.6,76.3,65.4,39.5,42.85,23.1,47.035554,59.220264,60.502022,30.304417,76.491951,78.039216,64.892042,100,613.9230944,2.834689179,,,
9.9,48.25,47.75,46.4,48.2,53.45,51.95,60.8,98.65,76.55,65.4,39.6,42.9,22.95,46.992828,59.273671,60.502022,30.33341,76.435874,78.159762,64.921416,100,613.8260397,2.818432107,,,
9.933333333,48.25,47.75,46.4,48.2,53.45,51.95,60.8,98.1,76.85,65.45,39.45,42.9,23.15,46.910048,59.485771,60.472648,30.457008,76.548028,79.325551,64.937438,100,613.263613,2.724223279,,,
9.966666667,48.15,47.75,46.45,48.25,53.45,52.05,60.85,97.65,77.05,65.4,39.4,42.9,23.3,46.76585,59.832151,60.544747,30.370031,76.702907,80.561532,64.921416,100,613.4902495,2.762185851,,,
10,48.15,47.75,46.45,48.25,53.6,52,60.9,97.75,76.8,65.4,39.35,42.9,23.3,47.00885,59.7879,60.614176,30.313573,76.97261,80.914015,64.993515,100,613.8249011,2.818241392,,,
10.03333333,48.15,47.75,46.5,48.2,53.6,51.95,61.05,98.05,76.85,65.5,39.2,42.9,23.35,47.147707,59.453727,60.758373,30.118257,77.202258,80.914015,65.006867,100,613.6294177,2.78549711,,,
10.06666667,48.25,47.8,46.55,48.5,53.55,52.05,61.1,98.55,76.7,65.55,39.35,42.95,23.4,47.104982,59.220264,60.771725,30.022126,77.159533,80.740063,65.062943,100,613.071522,2.692047232,,,
10.1,48.3,47.85,46.55,48.45,53.45,52.05,61.05,98.4,76.8,65.6,39.3,42.95,23.45,47.064927,59.273671,60.686275,30.002289,76.88983,77.224384,65.092317,100,614.4600486,2.924631263,,,
10.13333333,48.45,47.9,46.55,48.35,53.5,52,61.05,98.4,77.5,65.6,39.35,42.95,23.4,47.104982,59.113451,60.670253,30.157931,76.791028,76.855116,65.078965,100,614.114824,2.866804695,,,
10.16666667,48.45,47.9,46.6,48.6,53.55,52.2,61.1,98,78.25,65.55,39.25,43,23.35,47.121004,59.032578,60.712978,30.144198,77.130159,79.574273,65.062943,99.990845,613.5760544,2.77655853,,,
10.2,48.5,48,46.65,48.55,53.75,52.15,61.25,98.05,78,65.55,39.5,43,23.1,47.163729,58.957809,60.758373,30.05417,77.528038,81.27718,65.049592,99.989319,614.518558,2.934431822,,,
10.23333333,48.55,48,46.7,48.55,53.75,52.1,61.25,98.65,77.85,65.55,39.35,43.05,23.1,47.190433,58.948653,60.771725,30.07248,77.640192,78.50309,64.993515,99.917601,612.307589,2.564085253,,,
10.26666667,48.4,48.05,46.7,48.65,53.9,51.95,61.2,98,77.7,65.55,39.6,43.05,23,47.502861,58.605325,60.758373,30.164034,77.682918,78.725872,65.03624,99.986267,613.5338723,2.769492844,,,
10.3,48.6,48.05,46.7,48.65,53.9,52.1,61.15,98.6,77.35,65.65,39.6,43.1,23,47.390707,58.323033,60.686275,30.08011,77.482643,76.305791,65.11902,100,613.3807871,2.743850428,,,
10.33333333,48.6,48.1,46.75,48.6,53.85,52.1,61.3,97.7,77.5,65.65,39.6,43.1,23.05,47.147707,58.59617,60.742351,30.145724,77.146181,73.191424,65.161746,99.998474,613.9319611,2.836174391,,,
10.36666667,48.55,48.15,46.8,48.7,53.9,52.2,61.25,97.75,77.7,65.6,39.45,43.1,23,47.163729,58.895247,60.670253,30.112154,77.044709,74.866865,65.092317,99.89929,613.2590794,2.723463886,,,
10.4,48.65,48.2,46.8,48.8,53.95,51.95,61.25,97.6,77.95,65.55,39.35,43.15,23.05,47.390707,58.767071,60.712978,30.208286,77.172885,73.084611,65.049592,99.879454,613.5593596,2.773762085,,,
10.43333333,48.65,48.2,46.8,48.9,54.05,52.2,61.3,97.9,77.65,65.55,39.7,43.15,22.85,47.489509,58.367285,60.787747,30.121309,77.397192,77.756924,65.092317,99.925231,613.3577811,2.739996843,,,
10.46666667,48.6,48.2,46.85,48.95,54.15,52.15,61.35,98.1,77.45,65.55,39.6,43.15,23.1,47.66041,58.011749,60.843824,30.029755,77.413214,75.967041,65.092317,99.948119,613.2566658,2.72305959,,,
10.5,48.55,48.35,46.9,48.8,54.15,52.25,61.4,97.85,77.2,65.6,39.85,43.15,22.9,47.532235,57.6318,60.81445,30.01297,77.413214,76.484321,65.148394,100,613.0801425,2.693491207,,,
10.53333333,48.65,48.4,46.95,48.7,53.9,52.4,61.35,97.3,77.1,65.7,39.85,43.2,23.05,47.516213,58.011749,60.801099,29.9794,77.242313,77.380026,65.233845,100,613.4387781,2.753564165,,,
10.56666667,48.75,48.45,47,48.8,54.05,52.4,61.4,98.3,77.2,65.7,39.55,43.2,22.75,47.687114,57.75082,60.758373,30.164034,77.228962,76.708629,65.204471,99.934386,613.1999786,2.713564248,,,
10.6,48.85,48.5,47.05,48.8,53.9,52.3,61.35,98.25,77.65,65.7,39.5,43.25,22.85,47.588312,57.726406,60.787747,30.167086,77.314412,80.453193,65.148394,99.885557,612.6038615,2.613712143,,,
10.63333333,48.75,48.5,47.1,48.8,54,52.4,61.3,97.9,77.8,65.6,39.35,43.25,22.55,47.545586,57.790494,60.81445,30.168612,77.242313,80.009155,65.11902,99.870298,613.0444254,2.687508449,,,
10.66666667,48.6,48.5,47.1,48.65,54.1,52.45,61.35,98.35,77.55,65.6,39.3,43.3,22.1,47.57229,57.998016,60.899901,30.130465,77.341115,81.487755,65.092317,99.851987,613.3298377,2.735316206,,,
10.7,48.7,48.5,47.1,48.65,53.95,52.4,61.45,98.1,77.7,65.6,39.5,43.3,21.4,47.516213,58.011749,60.998703,30.011444,77.341115,80.277714,65.135042,99.884031,613.4523444,2.755836577,,,
10.73333333,48.8,48.55,47.15,48.65,53.9,52.5,61.6,98.3,77.4,65.75,39.6,43.3,21.55,47.516213,58.179599,61.081483,29.764248,77.228962,80.988785,65.273899,100,613.067687,2.691404862,,,
10.76666667,48.75,48.55,47.2,48.9,54.05,52.55,61.55,98.35,77.4,65.8,39.3,43.3,21.45,47.729839,57.998016,61.05478,29.825284,76.791028,77.889677,65.289921,100,612.2320137,2.551426081,,,
10.8,48.9,48.6,47.2,49.1,54.15,52.6,61.55,98.25,77.75,65.85,39.45,43.3,21.55,47.970169,57.296101,61.041428,29.855802,76.449226,76.716258,65.388724,99.908446,612.7230044,2.633669074,,,
10.83333333,49,48.6,47.25,49.1,54.25,52.55,61.55,97.9,78.05,65.8,39.6,43.35,21.95,48.042267,56.888685,61.041428,29.916838,76.366445,77.093156,65.388724,99.934386,612.541228,2.603220765,,,
10.86666667,49.15,48.6,47.25,49.25,54.3,52.55,61.55,98.7,78.35,65.8,39.75,43.35,22.1,48.071641,56.762036,61.041428,29.916838,76.929885,79.302663,65.375372,99.88098,612.2773761,2.559024479,,,
10.9,49.1,48.6,47.3,49.15,54.45,52.4,61.6,98.5,77.95,65.85,39.75,43.35,22.55,48.170443,56.63386,61.166934,29.851225,76.988632,79.084459,65.388724,99.934386,613.7687552,2.80883671,,,
10.93333333,49.05,48.6,47.3,49.1,54.3,52.55,61.65,98.15,77.8,65.95,39.85,43.35,22.8,47.927443,56.668956,61.198978,29.727626,76.97261,77.906462,65.447471,99.981689,613.5273976,2.768408316,,,
10.96666667,49.15,48.65,47.4,48.95,54.3,52.7,61.7,98.35,77.3,66,39.95,43.4,23.1,47.828641,57.119097,61.255055,29.604028,76.689555,78.835737,65.474174,100,613.1678435,2.708181492,,,
11,49.25,48.65,47.4,49.05,54.35,52.7,61.7,98.25,77.3,66,39.9,43.4,23.2,47.90074,57.164874,61.255055,29.507897,76.491951,79.258412,65.487526,99.916075,612.5093193,2.597875935,,,
11.03333333,49.25,48.7,47.4,49.05,54.4,52.75,61.65,98.3,77.5,65.95,39.7,43.4,23.3,48.012894,56.957351,61.255055,29.729152,76.449226,79.418631,65.487526,99.867247,612.9564233,2.672767727,,,
11.06666667,49.35,48.7,47.45,49.3,54.5,52.8,61.75,98.45,77.9,65.9,39.6,43.4,23.35,48.055619,56.797131,61.29778,29.683375,76.534676,79.359121,65.404746,99.83978,611.4164842,2.414821468,,,
11.1,49.15,48.65,47.5,49.45,54.55,52.7,61.75,98.9,77.8,65.9,39.6,43.4,23.15,48.154421,56.549935,61.409934,29.536889,76.734951,80.396735,65.431449,99.88098,612.8295719,2.651519574,,,
11.13333333,49.1,48.65,47.5,49.3,54.65,52.75,61.8,98.2,77.55,65.9,39.6,43.45,22.95,48.026246,56.729992,61.492714,29.384298,76.945907,81.042191,65.447471,99.908446,614.3523523,2.906591683,,,
11.16666667,49.25,48.7,47.55,49.1,54.6,52.65,61.9,98.05,77.6,65.95,39.7,43.45,22.8,47.970169,56.783398,61.551461,29.388876,76.916533,78.365759,65.460822,99.948119,612.3074659,2.564064642,,,
11.2,49.35,48.8,47.55,49.05,54.6,52.65,61.9,97.7,77.3,65.95,39.6,43.45,22.95,47.940795,56.838331,61.594186,29.152361,76.716258,79.963378,65.474174,99.938964,612.6234187,2.616988052,,,
11.23333333,49.4,48.9,47.6,49.15,54.65,52.75,61.95,97.55,77.65,65.95,39.6,43.45,22.45,48.084993,56.765087,61.62356,29.253071,76.577401,78.135348,65.474174,99.902342,612.2856576,2.56041166,,,
11.26666667,49.5,48.95,47.65,49.05,54.6,52.7,61.9,97.45,77.85,65.95,39.7,43.5,22.25,48.071641,56.655222,61.610208,29.266804,76.534676,81.765469,65.474174,99.998474,612.7402985,2.636565907,,,
11.3,49.5,48.95,47.65,49.15,54.65,52.7,61.95,98,78.05,65.95,39.75,43.5,22.55,48.012894,56.670481,61.652934,29.156939,76.903182,80.712596,65.487526,99.867247,612.658543,2.622871528,,,
11.33333333,49.5,49.05,47.65,49.2,54.6,52.75,62,97.05,77.65,65.95,39.6,43.5,22.9,48.084993,56.646067,61.636912,29.188983,77.146181,81.696803,65.516899,99.948119,612.3800636,2.576225059,,,
11.36666667,49.4,49.05,47.65,49.45,54.65,52.7,62.05,97.3,77.55,66,39.4,43.55,23.15,48.22652,56.487373,61.778439,29.105058,77.228962,81.803616,65.516899,100,612.0721394,2.524646471,,,
11.4,49.45,49.05,47.7,49.55,54.6,52.75,62,98.05,77.45,66.1,39.55,43.5,23,48.3093,56.249332,61.778439,28.867018,77.159533,79.588006,65.572976,100,613.8065301,2.815164177,,,
11.43333333,49.6,49.1,47.75,49.6,54.65,52.95,61.95,98.55,77.25,66.1,39.55,43.55,22.85,48.538949,55.878538,61.735714,28.89601,76.702907,77.526513,65.655756,100,613.1095567,2.698418207,,,
11.46666667,49.55,49.1,47.75,49.65,54.7,53.1,62,98.75,77.8,66.1,39.65,43.55,22.85,48.5523,55.494011,61.722362,29.036393,76.435874,78.950179,65.615702,99.990845,613.6067676,2.781703117,,,
11.5,49.55,49.1,47.8,49.6,54.6,53.2,62.1,99.5,77.8,66.1,39.6,43.55,22.85,48.253223,55.704585,61.821164,28.98146,76.491951,79.30724,65.615702,100,611.8256875,2.483364747,,,
11.53333333,49.65,49.15,47.8,49.6,54.7,52.95,62.1,98.3,78.2,66.1,39.65,43.6,22.8,48.282597,55.996033,61.86389,28.937209,76.97261,80.520333,65.615702,100,612.9885006,2.678140803,,,
11.56666667,49.7,49.3,47.8,49.65,54.65,53.1,62.15,98.4,78,66.1,39.55,43.6,22.85,48.239872,56.189822,61.919966,28.813611,77.130159,79.165332,65.559625,99.967956,611.9250263,2.500004403,,,
11.6,49.75,49.3,47.85,49.75,54.65,53.05,62.25,98.9,77.75,66.05,39.85,43.6,22.9,48.22652,56.249332,61.989395,28.740368,77.285039,76.580453,65.59968,99.975586,612.3276749,2.567449725,,,
11.63333333,49.75,49.35,47.85,49.8,54.65,53.05,62.3,99.3,77.4,66.15,39.6,43.65,22.75,48.424125,55.956359,62.034791,28.552682,76.929885,78.405432,65.655756,100,613.8050905,2.814923024,,,
11.66666667,49.85,49.35,47.9,49.85,54.75,52.95,62.25,99.6,77.25,66.25,39.55,43.65,22.8,48.522927,55.60235,61.962692,28.661021,76.64683,80.096132,65.698482,100,613.5132181,2.76603319,,,
11.7,49.8,49.35,47.95,49.8,54.7,53.1,62.3,98.85,77.55,66.2,39.8,43.7,22.95,48.522927,55.503166,61.890593,28.7953,76.748302,81.487755,65.757229,99.981689,612.3917049,2.578175032,,,
11.73333333,49.65,49.3,47.95,49.85,54.8,53,62.3,98.2,77.9,66.2,39.9,43.7,23.1,48.565652,55.429923,61.989395,28.789197,76.791028,78.274205,65.743877,100,612.5457926,2.603985358,,,
11.76666667,49.8,49.35,48,49.85,54.95,53.1,62.25,97.65,77.8,66.2,40.05,43.7,23.15,48.749905,55.072862,61.976043,28.772412,77.100786,81.927214,65.743877,100,611.5246564,2.432940768,,,
11.8,49.85,49.35,48,49.75,55.1,52.9,62.35,98.4,77.65,66.25,40,43.7,23.15,48.78996,54.860761,62.021439,28.712902,77.383841,82.558938,65.757229,100,611.2307386,2.383708315,,,
11.83333333,49.8,49.35,48.05,49.9,54.95,53.05,62.4,98.45,77.8,66.35,39.95,43.75,22.55,48.749905,54.738689,62.133593,28.578622,77.554742,82.526894,65.885405,100,613.2279635,2.718251841,,,
11.86666667,49.95,49.35,48.1,50.05,54.9,53.15,62.55,98.9,77.6,66.4,39.9,43.75,22.25,48.677806,54.961471,62.18967,28.345159,77.341115,79.655146,65.885405,100,613.0367025,2.686214829,,,
11.9,49.95,49.4,48.1,49.9,54.8,53.15,62.55,99.3,78.05,66.4,39.8,43.75,22.7,48.637751,54.953841,62.104219,28.528267,77.084764,77.546349,65.869383,99.980163,612.364666,2.573645896,,,
11.93333333,49.9,49.4,48.1,50.05,54.95,53.25,62.6,98.8,78.75,66.45,39.75,43.75,22.55,48.78996,54.938582,62.090867,28.607614,77.172885,80.227359,65.898756,99.911498,613.0596236,2.690054206,,,
11.96666667,50.05,49.45,48.1,50.1,55.05,53.1,62.65,100.35,79.3,66.4,39.65,43.75,22.65,48.776608,54.757,62.176318,28.564889,77.584115,79.261463,65.842679,99.876402,612.7686376,2.641312823,,,
12,50.05,49.45,48.15,50,55.15,53.05,62.6,100,78.8,66.35,39.55,43.8,22.8,48.851377,54.599832,62.146944,28.532845,77.907225,81.853971,65.842679,99.830625,612.0248189,2.51672009,,,
12.03333333,49.95,49.45,48.15,50.1,55.1,53.05,62.7,100.2,78.8,66.3,39.55,43.75,23.15,48.693828,54.757,62.146944,28.612192,77.979324,79.752804,65.786603,99.72076,613.082978,2.693966157,,,
12.06666667,49.95,49.55,48.2,50.05,55.05,53.05,62.65,100.15,78.5,66.4,39.5,43.75,23.2,48.621729,54.810407,62.160296,28.596933,77.979324,79.298085,65.856031,99.807736,613.2875097,2.728226074,,,
12.1,50,49.55,48.25,50.1,55.05,53.25,62.6,99.55,78.25,66.5,39.45,43.75,23.15,48.707179,54.952316,62.104219,28.511482,77.584115,76.131838,65.912108,99.856565,612.5795296,2.60963645,,,
12.13333333,50,49.65,48.25,50.1,55.05,53.2,62.7,100.2,78.65,66.45,39.65,43.75,22.9,48.651102,54.995041,62.160296,28.548104,77.242313,74.88365,65.885405,99.742123,613.3560168,2.739701313,,,
12.16666667,50.05,49.7,48.3,50.2,55.1,53.35,62.6,100.65,78.65,66.45,39.6,43.75,22.9,48.864729,54.755474,62.077516,28.699168,77.21561,76.379034,65.842679,99.78027,612.7805665,2.643310977,,,
12.2,50.05,49.65,48.3,50.15,55.25,53.4,62.6,100.75,78.8,66.4,39.5,43.8,22.7,49.102388,54.290074,62.064164,28.651865,77.570764,77.860685,65.813306,99.739071,612.4395408,2.586187738,,,
12.23333333,50.1,49.7,48.4,50.05,55.3,53.45,62.6,101.05,78.55,66.35,39.45,43.8,22.8,48.947509,54.215305,62.120241,28.720531,77.626841,77.892729,65.856031,99.760433,611.6031688,2.446091932,,,
12.26666667,50.25,49.7,48.4,50.05,55.2,53.35,62.7,99.9,78.4,66.4,39.55,43.8,22.8,48.934157,54.290074,62.146944,28.625925,77.669566,77.105364,65.912108,99.807736,613.043589,2.687368349,,,
12.3,50.1,49.7,48.4,50.15,55.15,53.3,62.7,99.55,78.05,66.5,39.35,43.75,22.85,48.947509,54.31754,62.133593,28.497749,77.597467,79.143969,66.01091,99.888609,612.1092435,2.530861559,,,
12.33333333,50.25,49.75,48.45,50.25,55.35,53.45,62.7,98.6,78.05,66.55,39.5,43.8,22.8,49.219883,53.933013,62.120241,28.610666,77.528038,77.663844,66.040284,99.771115,612.9671878,2.674570816,,,
12.36666667,50.25,49.75,48.5,50.3,55.35,53.5,62.7,99.7,78.1,66.5,39.55,43.8,22.7,49.219883,53.585107,62.120241,28.656443,77.413214,80.611887,66.024262,99.755856,612.0282976,2.517302779,,,
12.4,50.35,49.75,48.5,50.45,55.35,53.55,62.65,99.8,78.8,66.45,39.5,43.85,22.95,49.233234,53.626307,62.133593,28.639658,77.640192,80.036622,66.01091,99.742123,611.9636964,2.506481815,,,
12.43333333,50.5,49.8,48.55,50.15,55.35,53.55,62.6,99.55,78.85,66.4,39.55,43.85,23.2,49.102388,53.580529,62.160296,28.722057,77.939269,81.341268,65.912108,99.636835,612.2156378,2.548683044,,,
12.46666667,50.35,49.75,48.55,50.05,55.35,53.55,62.7,98.65,78.7,66.4,39.4,43.9,23.15,48.87808,54.052033,62.219043,28.630503,78.1075,80.758373,65.968185,99.684138,612.7471224,2.63770894,,,
12.5,50.35,49.75,48.55,50.25,55.3,53.5,62.65,99,78.8,66.5,39.6,43.9,23.1,48.907454,54.467079,62.245747,28.491646,78.219654,80.704967,66.040284,99.7467,611.4424708,2.419174338,,,
12.53333333,50.35,49.8,48.6,50.35,55.35,53.35,62.75,98.75,78.35,66.6,39.4,43.9,22.9,49.062333,54.180209,62.301823,28.369574,77.979324,79.696345,66.141756,99.862669,611.3697833,2.406998882,,,
12.56666667,50.3,49.9,48.6,50.2,55.3,53.55,62.8,99.45,78.5,66.65,39.75,43.9,22.65,49.046311,54.023041,62.288472,28.461128,77.554742,77.567712,66.141756,99.755856,612.377671,2.57582429,,,
12.6,50.4,49.9,48.65,50.2,55.35,53.75,62.8,99.5,78.7,66.65,39.85,43.9,22.65,49.233234,53.743801,62.3579,28.468757,77.327764,77.770657,66.141756,99.742123,611.7672794,2.473581144,,,
12.63333333,50.55,49.95,48.65,50.55,55.55,53.5,62.85,99.75,79.35,66.6,39.9,43.95,22.85,49.486915,53.354696,62.3579,28.419928,77.54139,75.571832,66.125734,99.655146,611.589692,2.443834498,,,
12.66666667,50.65,50,48.75,50.6,55.75,53.6,62.85,99.3,79.05,66.65,40.05,43.95,22.95,49.52697,52.974746,62.429999,28.392462,77.78172,79.40032,66.211185,99.769589,611.2850255,2.392801593,,,
